date,tsmom_63,tsmom_126,tsmom_252,ma_cross_50_200,ma_cross_20_100,rsi_rev_14,macd_12_26_9,boll_rev_20_2
2014-07-01,-0.00013273259652958494,0.0006905154175231806,0.0023045046196126504,0.00026212448983912437,-0.00023371287358497475,0.0003740860611278505,-0.0013902784635809234,-0.00012379319682591014
2014-07-02,0.0003352496674310158,1.390231610814173e-05,0.0018966421851924513,0.00045575452152249706,0.001639708588113314,-0.0007390241412086808,-0.00026827157986742615,-0.0001881172810546559
2014-07-03,0.0010048060976092863,0.0012708390189508957,0.002154640291669584,0.00048198305496718516,0.00015691786210629365,-0.00032342409985131894,-0.0013552854316316626,-0.0002883048071113761
2014-07-04,0.0001327689498861312,-0.0004462139764291066,-0.00028904249243147026,-2.2754168964264783e-05,0.0003428645952095178,-0.00032327543903342955,-0.0007253944018420123,-2.0309350835226794e-05
2014-07-07,-0.0009283453156462191,-0.0006006581800133881,-0.0012693203228656262,-0.00016749446335690855,0.0004730724089880279,0.00021893990157578581,-0.000175487618474821,-1.9717628696446304e-05
2014-07-08,-0.0023343413480683395,-0.0025286226672431487,-0.0023609669576058253,-0.00020862307165808182,-0.0009182828804705866,0.0005373221675165828,-0.000814949478376828,0.00015296856270852717
2014-07-09,0.0003147128181660642,0.0010059040604125386,-0.00018149324216092425,-7.144813013765808e-05,0.0007065870236688165,2.5750105828847997e-05,-0.0009086262882530429,0.00019981182318885184
2014-07-10,-0.0008858495422413734,-0.00042024486932366927,-0.0011320827295753068,0.0002358651560092999,-9.791803630563422e-05,-0.00026088557390523777,0.0024279958558585855,-0.00032682840416103784
2014-07-11,0.0007421360447955252,-0.0010148910006327525,-0.0003195859526522054,-9.649435745031216e-05,-0.00015435624907424292,0.00022777228760102248,0.0002451426183611748,0.00010022209674683316
2014-07-14,-0.000329166419335294,-0.0005643832570619339,0.0011679727331210894,0.00032347832555485194,-0.0004527438067986408,0.00018004242503242028,-0.0017886037863985116,0.0002726991177484282
2014-07-15,0.0008599915809024242,0.0007214316231243477,0.0011135658511663784,-0.0003051068368689643,-0.0004147737676643943,-0.0002563056989752693,0.0020567672971946917,-3.624810978479009e-05
2014-07-16,0.0006415032984030972,0.00015992037577499703,0.0009413410907266821,-0.00031707333945669476,0.0002262090097661492,0.000666209179766,-0.0020510582288584037,-2.5862307793151266e-06
2014-07-17,0.00031591049797438626,-0.00025627714776782295,-0.002824927326462612,0.00013909088028610434,0.0004996305517613005,-0.00015181307029556472,0.0017826193089894346,-0.00011131658204232623
2014-07-18,-0.0005573694037059185,0.00020691822280644192,-7.284383567811335e-06,-0.0007538215068697598,-0.0010087540575668946,2.1344343238054757e-05,0.0018967041518130844,-0.00017409485743372232
2014-07-21,0.00038669241089393195,0.0018615047426384862,-0.00014462937073183275,0.0001767473766051588,0.0011559143613875907,-0.0003430478202884485,-0.000543058514453266,0.0007418784396050312
2014-07-22,0.0012934702745571501,0.0017761408475150872,0.0014420707996449134,9.959806718408328e-05,-0.0005201841433467996,5.866703257497241e-05,-0.0012794991155055263,0.00014438807598196937
2014-07-23,0.0009638671470041708,0.0013706187951868923,0.0003422985165447921,0.0008868955598340733,0.0011366785074805666,-0.0005787454721845845,0.00035184820612759707,-2.0821725112789273e-05
2014-07-24,0.0005043991053043143,0.00032750688744126384,0.0010717757874641534,-9.42556202266009e-05,-0.0006001364884579578,-0.00024139879481338157,0.00021133975315526066,-0.00025314625722350356
2014-07-25,-0.00204229880390408,-0.0021247337893058773,-0.002111211250831187,-0.0010746891606540768,-0.0010011419574700432,0.00010187322187070072,0.0002975928177235649,-9.184376359683112e-05
2014-07-28,-0.00039605253731630173,-0.0005217805122804523,-0.0005286923303259421,-0.0002734673916700172,-0.0002977216651774477,-0.00018523368480324935,7.786587714574594e-05,-0.00023698228281281437
2014-07-29,-4.337314615233245e-05,-4.719655552222427e-05,0.0012549654444122052,-0.00015609399539582208,-4.1295661605461846e-05,-0.00033518606752795606,0.0007272838801263124,-0.00010768504927062324
2014-07-30,0.0003090169926844332,-0.0011585253556137094,0.00033817435918711696,-0.0005994649519628285,-0.0005553173948555914,-0.0008648662156989109,-0.00013150334851006233,-0.0004516065517148984
2014-07-31,-0.003759768861201186,-0.003520866433796574,-0.0012027508674043762,-0.0010034833710202706,-0.0009363523863341711,-1.1685485154489957e-05,0.0017781545111543683,-0.0004078573815814812
2014-08-01,-0.0009458078738845506,-0.0035750929154513196,-0.0024164374138164473,-0.0002296909865296888,-0.0002668791301560229,0.0004199763547230524,-0.001180842476326815,-0.0006926542685894204
2014-08-04,-0.001124278830272443,-0.0016757737297375327,-0.00092745835685932,-0.0015136430470274072,-0.0012211021537137713,0.0003759252916359778,-0.00028391133028244075,0.0002501626572148231
2014-08-05,-0.0011687840898780546,-0.00040098550841716343,0.0007677005571347913,0.0007362845820062921,0.0009244767038484897,-0.00015186409219539675,0.0005168359998994995,0.0002155188228581104
2014-08-06,0.0008613554384112591,-0.0009014710049011915,-0.0018297517969535957,-3.279603982863978e-05,0.00021013771976702362,-0.0003754701280704071,0.0016133911731463662,0.00018888819798718991
2014-08-07,-0.00019373449750934154,-0.001120627048610755,-0.002545963627692713,-0.00010081283625853567,0.0002758112775259493,0.0006285668436374452,0.00012726825788829472,0.00011869250670746315
2014-08-08,-0.0010832168128255802,-0.0019336234063278572,-0.0019426712467106805,-0.000878341863722931,-0.0007838154457563204,0.0001061933342457523,0.0017297731102860442,-0.0003235577915351361
2014-08-11,-0.0014689019848985096,-0.0003896044012607669,0.002484997218788939,-0.0009504183016272407,-0.0017006007371718826,0.0008451093046410783,-0.002417751165395932,0.0004315145986671375
2014-08-12,2.9543705470665773e-05,0.0016641769751766238,-0.00018159873027798987,0.00046179921673672084,0.00027046590537557584,-0.0001556486589378571,-0.00029404035639351043,0.000279842511915324
2014-08-13,0.00036042737544977546,0.000370941311275904,0.0011452475421226203,0.00044682816218305613,0.0006383651653066218,0.0006744397612239038,-0.0012846601987147985,9.890637855597448e-05
2014-08-14,-6.91543616760741e-05,0.0010401576305440151,0.0017862845474119567,-0.0002732925312709622,-0.0011575097263133096,0.00013779016246427353,-0.00012370114249850804,1.7679929262852778e-05
2014-08-15,0.0018120958132667186,0.0009472898689982821,7.470845945165334e-05,0.0006914862427464711,-0.00022313043489164306,-0.0006668876850338003,0.0004326253027432166,-0.00019057283294217825
2014-08-18,-0.0003173812141555067,-0.00017861675861327892,0.002819011090290461,-4.7413907129756946e-05,-0.00024113212557211688,0.0001848637955181291,-0.0002553363754193222,0.0002239529742630373
2014-08-19,0.0009147159758400008,0.0010119465645017222,0.0014685546368167729,0.0007857412417978679,0.0009879109805663365,0.0002998397193853669,-0.0005382778294842874,0.0001751467969146432
2014-08-20,6.429286088676476e-05,-0.0005999194854866846,-0.001292559563225707,-0.0008752073141096628,0.0005762695537253306,0.0004657920909899817,-0.0015530789031224612,-0.00017701155045706294
2014-08-21,9.329460409659343e-05,0.0007431230113111721,0.0011751691586866966,0.0003811278526592243,0.0014921608574420704,-3.800577566511563e-05,0.000999101232640393,-0.00030229091000194303
2014-08-22,-3.3399859622236095e-05,0.00039936045818519234,0.00012447825048950758,-0.0003791172909977766,-0.0006235367659454795,-0.00014997719613892138,0.0004713160521104699,0.00019519620768381057
2014-08-25,0.0017943081794226092,0.0020750380727458453,0.0024011792578372505,0.0010446610252272726,0.0017890283343754078,-0.0007262685898653969,0.0020571542740876235,-0.00046935416044807096
2014-08-26,-0.0001492315940468227,-1.3363215680975225e-05,0.0006447125178330896,-0.00010500637440276278,0.0003378883494021245,-0.000466499113621473,-0.0007293160702928714,1.6729384255223067e-05
2014-08-27,0.0008489568843910163,0.0016804909901535021,0.0010759818794011675,0.001292282442014303,0.00016599027702294297,-0.00016148504734284137,0.0013166640900394207,-0.00018598593929888146
2014-08-28,-0.0005681212635779,0.00010427489653089584,-0.0007951164076894372,0.0007507357762768683,-0.000628458488165302,0.0008547739436865497,-0.000809320232895574,0.00033549521946578815
2014-08-29,-0.00030720076061939504,-0.0001201931435606555,0.0002977134308785743,0.0003608465551226763,0.0001547286645938329,-0.00013591456360413745,0.0006904124533969956,-8.631590490565729e-05
2014-09-01,0.0013464326319546673,0.0017886296287177791,0.0016017251874463668,0.0011004936948645111,0.0013584089522810426,-0.0008104115177752668,0.0007428169411751491,1.0866585305050828e-06
2014-09-02,0.00024901751400276356,-6.308532925307383e-05,0.0006608822260480882,-3.118699506295815e-05,-0.0005767760835983554,0.00012342665231605137,0.00028614430293168083,0.00026967370005461736
2014-09-03,-0.0010462820411698767,-0.00016033114812529604,0.00031726908324514934,-0.002658966352888614,-7.648771942470145e-05,-0.0010596006575795086,-0.0010736917824241817,1.5149871138733755e-06
2014-09-04,-0.0006996120263116615,0.001865250986633406,0.00040275128725563943,0.0007632685966064203,-0.00023630068254113965,-0.00051671057313278,0.0002719536526069037,0.0002144216610304388
2014-09-05,0.0036080722795146566,0.003675559901991223,-9.055792520691554e-05,0.002715151307258432,0.004193259336373501,-0.0021940077439538018,0.0025270870478708613,-2.6323270630856387e-05
2014-09-08,0.0002709587669578095,-0.00032472579830463506,-0.0007885639102978312,-0.0005484649312879778,-0.0001420360803410691,0.00017138259940213338,-0.0013805670892427326,-0.00018164649355930144
2014-09-09,-0.0003062009432399965,-0.0015273171715269507,0.001994366730296029,-0.0017530306512316368,0.0013016646837161136,-0.00039684206040838604,0.00028684693298517214,-0.0005737423683981122
2014-09-10,-1.0041886371261008e-05,-0.0020111851430288682,-0.0005875285829497591,-0.001736977780812864,-0.0005565555831921459,0.0009056827928621729,-0.00023425908488531984,6.750282084517074e-06
2014-09-11,0.0001763991463766899,0.0007062207455918633,0.0017812636221188718,0.0006806548460202269,0.00048722698738579633,-0.00030926332262282364,0.0005838306978637479,0.0001217960135812952
2014-09-12,-0.000778487894471157,-0.0010970927710130553,0.0007871108748357638,-0.0007330721163735001,-0.00018325467282230497,-8.632295752770363e-05,0.0018690310272982695,-0.0006369418738723353
2014-09-15,-0.0003343537622034033,-0.0002818358401712039,-2.113307444962489e-05,-0.00018781165104974913,0.0003769981481246925,0.0006859509073191886,-0.000877356652805564,0.0002425060353762401
2014-09-16,-0.0010425213869021345,-0.0019907150830912016,-0.001276900341682359,-0.0011542049661740304,-0.0004596140762591631,-0.00010419354451408331,-0.0001379854852876676,0.0008144086063459407
2014-09-17,3.4533373769220255e-05,0.000933535635906258,0.0010427237331210838,0.0012013187855354635,-0.00017619990900094487,0.0003105510873908082,-0.0018594071759826386,9.143621746573091e-05
2014-09-18,0.003409501542193676,0.004025562446754274,0.006057466778878916,0.0011181401546606475,0.0029396259094419995,-0.002543328861276841,0.0036513854607290092,-4.873592309965743e-05
2014-09-19,0.0008671988444432034,0.00020616612323494805,0.001776895583124542,-0.00019206064456148123,-0.0008251177867552409,0.0009417550393237635,0.0010419076885068922,-0.0005010700112409875
2014-09-22,-9.73151828799451e-05,-0.0008876913431581663,-0.0014321529988327911,0.0012669629605893639,0.0005358326984367033,0.0002103401938893161,0.0010400583456537551,0.0004230779175800931
2014-09-23,-0.0009838161471871212,-0.0023671856202535603,-0.0011962859167115206,-0.0017581469685972939,0.0001458572305966997,0.00020330313539443037,0.0007849976316600868,0.0002375284048877037
2014-09-24,7.17755141806207e-05,0.0004739324197747559,0.0011065368794420459,-0.00039895798845862563,0.00021325140674249382,-9.267377520911123e-05,-0.0004988548534494385,2.8010278596778295e-06
2014-09-25,0.0003989755185051056,0.00010547260343845327,-0.0008152443683365795,0.0019382320397983309,0.0010902537471122308,-0.0005197645297795984,0.0021804606084592183,-1.343698859471327e-05
2014-09-26,0.0017912162845713441,0.0018537670171438045,-0.0010499750774978893,-0.0008459567901300289,0.001115110254913221,-0.0001240438162549375,-9.178648246240284e-05,-9.665525628191114e-05
2014-09-29,0.001439622873289946,0.0013782863137693925,0.0006561333375983098,0.001377413293312774,0.0018057128739585474,-0.000814021310056419,0.0024242482560913312,-0.00028444879466587664
2014-09-30,0.002201185227865979,0.0010716194092265784,0.0007406331422829261,-0.001158828813709794,0.0009306256119717534,-0.0011730430881870466,0.00011659483652917896,-0.00017468294968142408
2014-10-01,-3.0520740641543164e-05,-0.0006548610620673653,-0.0009166336731418947,0.0009295280920046857,0.0002710462058533007,0.00035123264229819845,0.0016930005190408587,9.523115337605834e-05
2014-10-02,0.0005967757254623484,-0.0009210693765728698,-0.003346224397680872,0.0002445969398629422,-0.001183941784080774,-0.0005245183652532899,0.003084500548836901,-0.0002682430183528084
2014-10-03,-0.0016862181970439686,9.369546366621851e-05,0.001076719261275413,-0.0011988883377109718,-0.00142054206388054,0.0005059896449115037,-0.0018524760082852224,0.0009383494652358599
2014-10-06,0.002046034631374841,0.002557832965057915,0.00013565946569928209,0.001681310762854196,0.0031102597955267606,0.0005301171163670935,0.0004207121962397873,0.0009450469295550225
2014-10-07,-0.002609275105003499,-0.004085552647451197,-0.0036650669544342823,-0.0020251456749946564,-0.002458002296609145,0.0015482062725540805,0.0008215039289923896,0.0010399957854839163
2014-10-08,-0.0001897440857200467,-7.806271078975579e-05,-0.001803295730539201,-0.00044539854356818933,-0.0011060254165601736,-6.586675410426866e-05,0.0009586455774545598,-2.3286660312599528e-05
2014-10-09,-0.0021883812119014067,-0.002319849938029252,-0.00034724321078904655,-0.0013483128523953994,-0.0010058730113367104,9.103456380893408e-06,-8.972508255165456e-05,-0.0005383063362150662
2014-10-10,0.0022872761869479983,0.0006446539865073927,-0.0007428718907992787,0.000874290076236864,0.0002578350253091942,-0.0017460793937002003,0.0019075833949873465,-0.000892654154359327
2014-10-13,0.001343449160219654,0.0005258345526381842,-0.0018191943070868723,0.00073549694805033,-0.0003726749678305147,-0.0016685850405838527,0.002374487681180387,-0.0006275947877675661
2014-10-14,-0.0014505029226994333,-0.002032829868397023,-0.0011136361442710906,-0.0017704250569423473,-0.0010396823299020435,-0.000970487272267875,0.0026243634310518077,9.803022939241791e-05
2014-10-15,0.00719303555220184,0.0037747639952792774,0.00023262561560227768,0.0015217240509812348,0.0015566157841296392,-0.003263497807417316,0.0005691935905762902,-0.0014662712647793986
2014-10-16,-0.0008732849944352508,-0.002873012858535841,-0.0028898746520575934,-0.0024648235742444286,-0.0020783772198286307,-0.0003789825115457273,0.0018530348439366056,-0.00030215245361299057
2014-10-17,-0.003653213050818476,-0.0016107606848278534,-0.0006845475295660584,0.0006426810036295796,0.00017633701619803325,0.00311613436899613,-0.004086037839749977,0.0020140829049614542
2014-10-20,-0.0009522836981917866,0.0006994640493977161,0.0015418119641579776,0.00029722707514048976,0.0003200275290603818,-0.000156352351542604,-0.0017949007393481538,-7.82331493571955e-05
2014-10-21,-0.003598321605640485,-0.0029097574786143407,-0.001444374691958178,-0.0005243818009418744,-0.0011803777146666007,0.001345792561530261,-0.0007545418578485294,-3.215637357526536e-05
2014-10-22,-0.000282707156301724,0.001291914217401883,0.0005858945399828887,0.0011850021166330282,0.00018127423857913224,-0.00026778247377989123,-0.0011866574614279959,0.0001702563860794468
2014-10-23,-0.00037920828042322047,0.00027028782715819754,-0.00019467458142955014,0.00139833237975743,0.001322833260459842,0.0007173254445154466,-0.0008815694034161453,-5.839536560251128e-06
2014-10-24,-0.00016903239143748337,-0.00022393671751702463,0.0010029832064235972,0.00010356265269933074,-0.0002236529510782257,3.18788503697427e-05,-0.0019378932717292803,0.00016358573573245695
2014-10-27,-0.0001309852784947868,-0.0006357005645188354,-0.0006980001818372775,9.260522623026251e-05,-0.0005977811989695013,-0.00028065257512885594,0.0008076495653463533,-2.425173641858138e-06
2014-10-28,-0.0023554716190681024,-0.0020952933286928948,0.0005062411736797684,-0.00046339775717730956,-0.00023181106677917034,0.00023776270928366964,0.0019515203503249403,0.00022644293510689918
2014-10-29,-0.0020524434310076447,-0.0013639735134711008,-0.00044990632147494717,-0.0004880299772420718,-0.000905409206357866,4.399393765367148e-05,0.003023767448825955,2.5503095228890457e-05
2014-10-30,0.0035894113392905525,0.0037351730516698134,0.002735946991426974,0.0016921878479080126,0.0021164222291109973,-0.0001412974905795902,-0.0027216615140420067,0.00012719599728187552
2014-10-31,-0.00012341245001288347,0.0006632554249110269,0.0029410406807679106,-4.4419486978969576e-05,-0.0014262886033769772,-0.0005946715779150425,0.004238973279575665,-0.00010202453554362125
2014-11-03,0.00398649935071094,0.002408867111166213,0.005439991708647383,0.0026163349364368062,0.0007428462737371994,-0.0005202684795264038,0.0017417323198733541,0.00010682427875391317
2014-11-04,0.002010613987486213,0.0025515237464150777,0.0021965504704984573,0.0005641977339302335,0.0015437007545090842,-0.00048264371497773565,-0.00271791700925167,-0.0008509794910634949
2014-11-05,0.0008408830601228988,-0.00047335966483489815,-0.00019293901519288942,-0.0006910558123493961,-0.0016339969263403525,-0.0015309652860454055,0.0007387256932837274,-0.0007073357010639181
2014-11-06,0.0016228779705001952,0.0008088116552187027,0.001703832447251206,0.001045945707028687,0.002068168031020887,-0.0015251965675144258,0.000622414778520084,-0.0006931147155679267
2014-11-07,-0.00031125122490978103,0.00026175149358835325,-0.00019026239131182476,0.001252697394295563,0.0011122289245596086,0.0008623293133228878,-0.001242000803263257,0.0006374891713878488
2014-11-10,-0.0016607688046380473,-0.0006690275765579676,-0.0011608311136761182,-0.0011740825645583388,-0.0021123199753439984,0.0003963367858978574,-0.0011669534584671907,0.0012206275807844528
2014-11-11,-0.0002360167510370388,-0.0006840767083568434,0.0006989584478531101,0.00035190170708210235,0.0007538214012563008,-0.0002631060899657829,0.0005201163140357068,-9.583999544469869e-05
2014-11-12,0.0010114149001278863,0.001289107353291214,0.00011991241135603856,5.912631504218753e-08,0.0005717209256964977,-0.0009629477055242228,-0.00030475051341514905,1.7975193659470245e-05
2014-11-13,0.0008026230028665867,0.0012906603510812497,0.0011063116779282795,-0.00024385952867150417,-0.00037956391099174534,2.7744169542886302e-05,-0.0004456965938485145,-0.0002894360340284499
2014-11-14,-0.0011437998959615164,-0.0010422088703469132,-0.0009133960373142619,-0.000323589049366737,-0.00011418493601542243,0.0006523315847801549,-0.0006207788452013294,0.00021373934653292514
2014-11-17,0.0012185304351629421,-4.328974173220659e-06,0.0007430505390987914,-0.00013246385519559073,0.00013018922214571137,-0.0007315077896829014,0.0018517490305972422,-6.500413743438279e-05
2014-11-18,-0.00023393547025554262,0.0002290888961487898,0.00014620700150131072,0.0003527459083222518,-3.741827605775006e-05,0.000350192636751136,0.00018048397222799494,0.00023799023537836883
2014-11-19,-0.0006141304620085605,-0.0006589706819535038,0.00018421537604323013,-0.0009318860294617575,-4.899460842939965e-05,-0.00036773307651289294,0.0009644954423597159,2.0494262513891952e-05
2014-11-20,0.001571804449121825,0.000943493300744112,0.0008112565855639002,0.0009078123656035069,0.002046484016158924,-0.0008271450319985327,-0.0007675599576625203,0.00020360320205864307
2014-11-21,-0.0021943333078149425,-0.0012242922779752924,0.0006229562349657856,-0.0001954024873132412,-0.0008133933390800612,-6.317371218666259e-05,0.0015168435604999298,0.00013085707212741467
2014-11-24,-0.0013978012515198986,0.0008823967116461549,0.0014916463289044457,0.00031345025181886145,-0.0007141327091309596,0.0013291753456024216,-0.002446886441178672,-8.48849668385285e-05
2014-11-25,0.0015349337615243842,0.00018510105598631898,0.0003790895664988211,0.0005785110313221338,0.0007789915344055869,-0.00029249453582266626,0.0007951821987844293,1.2977655241524798e-07
2014-11-26,-0.0008042201771366459,-0.0013170536452907077,-0.0005550457079471384,-0.0008437783285030278,-0.0007952558959835869,0.00019616394382586963,0.0002836572666139658,-0.0002602908688971873
2014-11-27,0.00014142658623323762,-0.00011253784963019677,-3.216329563263257e-05,-0.00047674029538295385,-0.00024135932956337346,-0.0002673357220423911,0.0007083420786134175,-4.8560051479417947e-05
2014-11-28,0.001258097301568357,0.0009599395129301193,0.0010312233875358749,0.0009385730889424628,0.0009294726553689968,-2.2461151432294456e-05,-0.0011573589972908058,-0.00020722799926850945
2014-12-01,0.0009534423874492991,-0.001423377649430089,-0.0023592479231293534,0.001045090252606256,0.0017898391139952868,-1.741640856336063e-05,-0.0011365239361205287,-0.00032842863898482205
2014-12-02,8.679743752179488e-05,0.00047089670625238795,0.0015509155063387055,-0.0004782865735319309,-0.0003611453718458188,0.00015322675494532103,-0.0011014848777015657,0.0007057893664187689
2014-12-03,0.0008327532772626593,0.0006981052175060532,0.0017092278376080873,0.0013400124689193025,0.0007670558321763179,-9.859085161999927e-05,-0.0007003586806591596,7.12239823178007e-05
2014-12-04,0.0009802421829279017,0.00125578972800321,0.00045491712327821467,0.0009991898991349353,0.00019783537005765145,0.00019018004576164344,9.729591478084338e-05,-0.00012643495607378205
2014-12-05,-3.2965544964487837e-05,-2.4695269878323817e-05,0.0015537417981674065,-3.200337318166896e-05,0.0011524654370826067,-0.0008562326113406941,-0.0004646457344207867,-4.0488596764647724e-05
2014-12-08,0.0032387125619940784,0.0025362704390471335,0.0016138448924380483,0.002307307002060661,0.0020814892382869732,4.508076131204357e-06,0.002333771915786274,-5.1257005531069764e-05
2014-12-09,-0.0008027728251043068,-0.001504523087482255,-0.002719599517510023,-0.000404301056913278,-0.0010937426431919368,0.0005267625918350482,0.0003293296356151943,-0.0001427100251770656
2014-12-10,-0.000309609945227666,-6.136431200337205e-05,-0.0015987067075727594,-0.0016175439521433487,-0.0010294772310105477,7.738172435448168e-05,0.0010981895021008917,0.00023878481410095516
2014-12-11,-0.00015014105936265817,-0.0004905874382179279,-0.0010850831008402174,-0.001313366025761973,-0.0004938754880398341,-0.0003374160265313066,0.0015691740985354632,-0.00019752221984234439
2014-12-12,0.0033903074961332373,0.0032497135372615564,0.0016910856207183822,0.001726476889645198,0.0012439747887957144,-0.001003539731796791,0.0028931273824554142,-0.000517277384565448
2014-12-15,0.0007179704511708875,0.0006654700375700494,-0.0010281961393674897,-0.000839960595547724,-0.00049147338324084,-0.0007756792560590372,0.003008487757656939,-0.000963390870145905
2014-12-16,0.0014130896010445774,0.0005434042019980916,0.0007067208721518805,0.0006154978823351565,0.0011871723270272898,-8.009143868127279e-05,0.0018413184797760752,7.243370455662286e-05
2014-12-17,-0.002739462685432017,-0.002035629523786888,-0.002076960592873197,-0.0013390960718087802,-0.001111304012016048,-0.00021386184305485323,-0.00011131441692840724,-0.000549525191158084
2014-12-18,0.00041803442433447616,0.001490563561446969,0.003411692094139136,0.0021256955334706474,0.0023252033079157867,0.00025712555417512607,-0.005312417565369468,0.0011134599870861143
2014-12-19,-0.0026314499953481547,-0.0017216750683599366,1.647831634855077e-05,-0.000278148077537394,-0.001301333511828628,0.0018894045993622078,-0.003827258853019285,0.00016465559509422383
2014-12-22,0.0007514166218070095,0.0012822441655836092,0.0008471112391167333,0.000876550145560694,0.0006721182381158265,-0.0004747351661412398,-8.301697030214185e-05,-0.00021522784277410231
2014-12-23,-0.0006119615587658455,-0.00020530125967982063,-0.0005319786752489821,0.0008133474756578153,0.001355961520229166,0.0003611674830847533,-0.0008048356091428934,-3.649587876328271e-06
2014-12-24,0.001061632758841824,0.0013083396973881873,0.0014211226555549184,0.0005983399790594178,0.000609253311879707,-0.00022480566091549078,-0.0007297886585529348,-4.3272534665826405e-06
2014-12-25,-0.00029337092008032746,-0.00024554946248468544,-0.0003358744399272839,-0.0003307124436039371,-0.00024960125505871467,-0.00012481779824931793,-0.00019285056151520735,6.546231772565634e-05
2014-12-26,-0.00013453590077391235,-0.00020263968751820964,-0.00011961589921792732,-9.736594625208454e-05,-7.523223058875751e-05,5.094787107928022e-05,-7.93660370953732e-05,-6.5312624678010475e-06
2014-12-29,0.001488191069213225,0.0018111185078347474,0.0017303137340377419,0.0006063265635369734,0.000498687925658719,-0.00020530475036067665,-0.0003590590571048295,0.0
2014-12-30,-0.000794694559348847,0.0002776170481340652,-0.0011492506006777225,-5.0023180756344434e-05,-6.162127334377153e-05,-4.993278873535138e-06,-0.0012890263658035014,0.0
2014-12-31,-0.0009182052932427032,-0.0004390275569292301,-0.0003816448969326566,-0.001419324014180614,-0.001419324014180614,0.0004561620996266372,0.0004523804287994683,0.0
2015-01-01,-3.41710962160307e-05,0.00018112132365761345,0.00038677326490025953,0.00019483865361800525,0.00019483865361800525,-0.00012281051015887643,0.0003176766285782105,0.0
2015-01-02,0.00024134769254279963,0.00028684906057508444,0.00030513882140614855,0.00035675541601201894,0.00035675541601201894,2.468279817706319e-05,-0.0002845193167812719,-2.782542094093009e-05
2015-01-05,0.002407608702709631,0.002466308025607839,0.0025113403076286356,0.0019059964604411258,0.0019059964604411258,-0.0003536800637899069,-0.0032143360784547045,-1.1620036026417227e-05
2015-01-06,-0.0022404245068794373,-0.0011671585939918223,-0.001849317356184927,-0.0009210525353275628,-0.0009210525353275628,-0.00013135994357943743,0.00017961646791098734,-6.613268870893436e-05
2015-01-07,-0.00015580032061924203,-0.000355288115226998,-4.286694003711744e-05,-0.00045063974831673943,-0.0002477679198870931,-0.00053641600274368,-3.0311640284009496e-05,-0.0006649903779796967
2015-01-08,0.0014042583607468309,-0.0003390285152806597,0.0003601538202005807,0.0003788657370737028,0.00025899644321105683,-0.00028808362746362865,-0.0034063786359681365,0.0002662301481600387
2015-01-09,-0.0004249033615166447,9.958292692972351e-05,-0.00019441301380134234,-0.00018965674703068337,-0.0004082069419991495,-0.00022712666103048384,0.0017301786275078696,0.000108588564941097
2015-01-12,-0.0006510933024465721,-0.0008163360792454312,-0.0005646907856037265,-0.0020021124016125725,-0.0020091299615732487,0.0002536698058708543,0.001406380388275567,-1.0720623292805507e-05
2015-01-13,0.0012127446327421388,0.00046731871037266595,0.0010157767030201067,0.0006822726739785504,0.000880432194072245,-0.0007853335774767981,0.001747013319321184,-0.00025800981697349614
2015-01-14,-0.0020130534237210464,-0.0008127101682165867,-0.0016637050371716166,-0.0007869623204019825,-0.0007446213393359945,-0.0009949639349431532,0.0025773818059934652,-0.0004929564745713938
2015-01-15,-0.00047104130312311516,-0.0007013886087573675,-0.0003420455791846415,-0.00010820393637829612,7.189313800272978e-05,0.0005223250110639989,0.0005557688134994037,0.00020866075447183003
2015-01-16,0.0047941482696338775,0.004208166489005562,0.0050809370351861186,0.004693746149056679,0.004719210476306916,-0.0056833187561611395,0.003456324685617708,0.003122081830299264
2015-01-19,0.0005220118531084532,0.00018783109623352707,0.0006902744617200115,0.0006367849736082923,0.00032061215717125866,6.924811861141984e-05,-0.0003881428739601128,0.00012017040637359251
2015-01-20,0.00022999167683645678,-0.00031392128204288513,0.0007768209397247871,0.00032444451665325204,0.00038188772976854206,0.0004615840939196982,-0.0008100261749426061,0.0005837077060993555
2015-01-21,0.00044805221030618024,-0.00015565345723314816,0.0005121121785093324,0.0009510174223573396,0.000846300974201027,-0.00020189857753225335,0.0006345020561143393,-7.117131855653884e-06
2015-01-22,0.00015261973929129804,-0.0006019741837222272,0.0008988560667438027,-0.0008951452818875344,-0.0005354630319750811,-0.0005597688773095203,0.0011123822058302694,-5.7689133082084086e-05
2015-01-23,0.0036520446125322538,0.0030211517138807034,0.0031364322930204037,0.0011053157565476656,0.0015208922746540595,-0.0008324293126717301,0.0017964523995525677,-0.00014779337842080068
2015-01-26,0.00032510759910039515,0.001553550019837971,0.0011701956751216634,0.00028263608872124016,0.0016771131355032324,-0.0015746116944874461,0.0011737099134197407,-0.0013369539422739985
2015-01-27,-0.0024411860661040868,-0.00286875303028622,-0.0010320794330495359,2.139631812741865e-05,-0.0011945234193880077,0.0014625239218805349,-0.0019496272844433048,0.0009597845761283068
2015-01-28,-0.00015503485771505905,-0.0005506694970271361,-0.0005882674289088589,-0.0006817059889397982,-0.0008686679028830931,0.0004443250009970271,-0.0021133789366912553,4.838717962511055e-05
2015-01-29,0.00031916873173709354,0.002133113075590992,0.0011307531443918862,0.0004530970928656657,0.0010604282223589598,-0.0004828147044893453,0.00047897402743890603,-9.685570127189267e-06
